New_ID,background,type,eyes,mouth,headphones,4:20 watch,hat under headphones,shirt,smoke,long hair,short hair,beard,hat over headphones,chain,1-Jan
2552,green,charcoal mfer,ReguEyes,smile,WhitHead,SubBlac,None,CollShirBlue,pipe,LongHairYell,None,None,None,None,None
2553,orange,plain mfer,ReguEyes,flat,BlacHead,SubTurq,None,None,None,LongHairYell,None,None,None,None,None
2554,orange,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,None,CollShirBlue,CigWhit,None,MohaBlue,None,None,None,None
2555,orange,charcoal mfer,ReguEyes,smile,BlueHead,SubBlac,HeadBlueGree,HoodDownGree,CigWhit,None,None,None,None,None,None
2556,blue,charcoal mfer,ReguEyes,smile,GreeHead,SubBat(BluBlac,None,CollShirWhit,None,None,None,None,None,None,None
2557,blue,plain mfer,NerdGlas,smile,GoldHead,None,None,None,CigWhit,None,None,None,None,None,None
2558,green,plain mfer,ReguEyes,flat,GreeHead,OystGold,None,CollShirWhit,CigWhit,None,None,None,None,None,None
2559,orange,plain mfer,shades,smile,BlacHead,SubLant(Gre,None,None,None,None,None,None,None,None,None
2560,yellow,charcoal mfer,NerdGlas,smile,WhitHead,SubRed,None,CollShirGree,CigBlac,None,None,None,None,None,None
2561,yellow,plain mfer,ReguEyes,flat,RedHead,SubBlac,None,None,None,None,None,None,None,None,None
2562,green,charcoal mfer,ReguEyes,smile,WhitHead,OystSilv,KnitClev,None,CigBlac,None,None,None,None,None,None
2563,blue,plain mfer,ReguEyes,smile,GreeHead,OystSilv,None,CollShirWhit,CigWhit,None,None,None,None,None,None
2564,green,plain mfer,ReguEyes,flat,BlacHead,SubCola(BluRed),HeadGreeWhit,None,CigBlac,None,None,None,None,None,None
2565,green,plain mfer,ReguEyes,smile,LineHead,SubLant(Gre,None,CollShirBlue,CigWhit,None,None,None,None,None,None
2566,blue,plain mfer,ReguEyes,smile,GreeHead,OystGold,KnitKc,HoodDownBlue,CigBlac,LongHairBlac,None,None,None,None,None
2567,yellow,charcoal mfer,ReguEyes,smile,BlacHead,None,None,HoodDownBlue,CigWhit,None,None,None,None,None,None
2568,tree,ape mfer,ReguEyes,smile,WhitHead,None,beanie,None,CigWhit,None,None,None,None,None,None
2569,red,charcoal mfer,shades,smile,BlacHead,SubRed,None,None,None,None,MohaYell,None,None,None,None
2570,yellow,plain mfer,ReguEyes,smile,WhitHead,SubBlac,None,None,None,None,None,None,None,None,None
2571,green,plain mfer,ReguEyes,smile,WhitHead,SubRed,None,None,CigWhit,None,None,None,None,None,None
2572,green,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,KnitBuff,CollShirTurq,CigBlac,None,None,None,None,None,None
2573,yellow,plain mfer,NerdGlas,flat,PinkHead,SubRed,None,None,CigBlac,LongHairBlac,None,None,None,None,None
2574,green,plain mfer,ReguEyes,smile,BlacHead,SubRed,BandRed,None,CigBlac,None,None,None,None,None,None
2575,orange,plain mfer,ReguEyes,smile,WhitHead,None,KnitBalt,HoodDownWhit,CigBlac,None,None,None,None,None,None
2576,yellow,charcoal mfer,ReguEyes,smile,PinkHead,SubLant(Gre,KnitChic,CollShirWhit,CigWhit,None,None,None,None,None,None
2577,yellow,plain mfer,ReguEyes,smile,PinkHead,SubBlac,BandBlue,None,CigBlac,None,None,None,None,None,None
2578,orange,plain mfer,ReguEyes,smile,BlacHead,SubBlac,None,None,CigWhit,None,MohaGree,None,None,None,None
2579,yellow,charcoal mfer,shades,flat,PinkHead,SubRed,None,None,CigWhit,None,None,None,CowbHat,None,None
2580,orange,charcoal mfer,ReguEyes,smile,RedHead,SubBlac,None,None,CigBlac,None,MohaRed,None,None,None,None
2581,orange,charcoal mfer,ReguEyes,smile,PinkHead,ArgoBlac,BandBlue,HoodDownWhit,CigWhit,LongHairBlac,None,None,None,None,None
2582,green,plain mfer,ReguEyes,smile,WhitHead,OystSilv,None,HoodDownBlue,CigWhit,LongHairBlac,None,None,None,None,None
2583,green,plain mfer,ReguEyes,smile,WhitHead,None,HeadGreeWhit,None,CigBlac,LongHairBlac,None,None,None,SilvChai,None
2584,blue,plain mfer,ReguEyes,smile,LineHead,SubRose,CapMono,None,CigBlac,None,None,None,None,SilvChai,None
2585,green,plain mfer,ReguEyes,smile,GoldHead,None,None,None,CigWhit,LongHairBlac,None,None,None,None,None
2586,yellow,plain mfer,ReguEyes,flat,BlueHead,OystSilv,None,None,CigBlac,None,MohaGree,None,None,None,None
2587,orange,charcoal mfer,ReguEyes,smile,GreeHead,SubBlac,None,CollShirPink,CigWhit,LongHairBlac,None,None,CowbHat,None,None
2588,blue,plain mfer,ReguEyes,smile,PinkHead,SubBlac,None,CollShirWhit,CigBlac,None,None,None,None,None,None
2589,orange,plain mfer,ReguEyes,smile,BlacHead,SubBlue,None,CollShirBlue,CigBlac,None,MohaPurp,None,None,None,None
2590,red,charcoal mfer,ReguEyes,smile,PinkHead,SubBlue,None,None,CigWhit,None,MohaBlac,None,None,None,None
2591,orange,plain mfer,ReguEyes,smile,BlacHead,SubBlac,None,None,None,LongHairYell,None,None,TopHat,None,None
2592,green,plain mfer,ReguEyes,smile,WhitHead,OystSilv,None,None,CigBlac,None,MessYell,None,None,None,None
2593,green,charcoal mfer,ReguEyes,smile,GreeHead,OystGold,None,CollShirPink,CigBlac,LongHairBlac,None,None,CowbHat,None,None
2594,orange,plain mfer,ReguEyes,smile,GoldHead,OystGold,None,None,CigWhit,None,None,None,None,None,None
2595,orange,plain mfer,ReguEyes,smile,BlacHead,SubBlac,CapMono,None,CigWhit,None,None,None,None,None,None
2596,red,plain mfer,ReguEyes,smile,BlacHead,ArgoWhit,None,None,CigWhit,LongHairYell,None,FullBear,CowbHat,None,None
2597,orange,plain mfer,ReguEyes,smile,WhitHead,SubBlac,CapPurp,None,CigWhit,None,None,None,None,None,None
2598,blue,charcoal mfer,vr,smile,WhitHead,OystSilv,None,CollShirPink,CigBlac,None,MessPurp,None,None,None,None
2599,blue,plain mfer,ReguEyes,smile,BlacHead,SubBlue,None,None,CigWhit,None,None,FullBear,None,None,None
2600,yellow,charcoal mfer,ReguEyes,smile,WhitHead,SubLant(Gre,None,None,CigWhit,LongHairBlac,None,FullBear,None,None,None
2601,green,plain mfer,PurpShad,flat,BlacHead,OystGold,None,None,CigWhit,None,MohaBlac,FullBear,None,None,None
2602,orange,plain mfer,ReguEyes,smile,WhitHead,OystGold,None,HoodDownWhit,pipe,None,None,None,None,None,None
2603,green,charcoal mfer,ReguEyes,smile,PinkHead,SubBlue,None,CollShirPink,pipe,None,None,None,None,None,None
2604,green,plain mfer,ReguEyes,smile,BlacHead,SubRed,None,CollShirPink,CigBlac,None,None,None,None,None,None
2605,red,charcoal mfer,ReguEyes,flat,PinkHead,SubRose,None,None,CigWhit,None,None,None,None,None,None
2606,blue,plain mfer,ReguEyes,smile,BlacHead,OystSilv,KnitChic,HoodDownGree,CigWhit,None,None,FullBear,None,None,None
2607,red,charcoal mfer,ReguEyes,smile,PinkHead,SubRose,None,None,CigWhit,None,None,None,None,SilvChai,None
2608,orange,plain mfer,NerdGlas,smile,BlacHead,OystSilv,KnitMiam,None,CigWhit,None,None,None,None,None,None
2609,yellow,plain mfer,ReguEyes,smile,PinkHead,OystSilv,None,None,CigWhit,LongHairBlac,None,None,None,None,None
2610,yellow,charcoal mfer,EyeMask,flat,WhitHead,SubRose,KnitPitt,None,CigBlac,LongHairBlac,None,None,None,None,None
2611,red,plain mfer,PurpShad,flat,PinkHead,SubBlue,KnitClev,CollShirBlue,CigBlac,LongHairYell,None,None,None,None,None
2612,yellow,plain mfer,ReguEyes,smile,LineHead,OystSilv,None,None,CigWhit,None,None,None,None,None,None
2613,blue,plain mfer,ReguEyes,smile,BlacHead,SubTurq,None,HoodDownGray,pipe,None,None,None,None,None,None
2614,red,plain mfer,ReguEyes,smile,WhitHead,None,None,HoodDownBlue,CigWhit,None,MessYell,None,None,None,None
2615,green,charcoal mfer,PurpShad,smile,WhitHead,SubLant(Gre,KnitSanFran,None,None,None,None,None,None,SilvChai,None
2616,red,plain mfer,ReguEyes,smile,BlueHead,SubLant(Gre,None,None,None,LongHairBlac,None,None,None,None,None
2617,blue,plain mfer,ReguEyes,smile,GreeHead,SubRed,None,CollShirPink,CigWhit,LongHairBlac,None,None,None,None,None
2618,blue,charcoal mfer,ReguEyes,smile,BlacHead,SubRose,None,None,CigWhit,None,MohaYell,None,None,None,None
2619,yellow,charcoal mfer,shades,smile,RedHead,None,None,None,CigWhit,None,None,FullBear,None,None,None
2620,graveyard,zombie mfer,ZombEyes,smile,BlacHead,None,KnitBuff,CollShirPink,pipe,None,None,None,None,None,None
2621,orange,charcoal mfer,ReguEyes,smile,WhitHead,None,None,CollShirGree,None,LongHairYell,None,None,None,None,None
2622,red,plain mfer,ReguEyes,smile,PinkHead,None,None,None,None,None,None,None,None,None,None
2623,yellow,plain mfer,ReguEyes,smile,WhitHead,ArgoWhit,None,CollShirTurq,CigWhit,None,MohaPurp,None,None,None,None
2624,yellow,plain mfer,ReguEyes,smile,BlacHead,SubRose,HeadBlueGree,None,CigBlac,None,None,None,None,None,None
2625,orange,plain mfer,ReguEyes,smile,BlacHead,ArgoBlac,None,None,CigWhit,None,None,None,None,None,None
2626,orange,plain mfer,ReguEyes,smile,PinkHead,SubBlue,None,HoodDownWhit,CigWhit,LongHairBlac,None,FullBear,None,None,None
2627,blue,plain mfer,ReguEyes,smile,WhitHead,None,BeanMono,CollShirBlue,CigWhit,LongHairYell,None,None,None,None,None
2628,green,plain mfer,NerdGlas,flat,GreeHead,None,HeadBlueWhit,HoodDownGray,None,None,None,None,None,None,None
2629,orange,plain mfer,shades,smile,BlacHead,OystGold,HeadGreeWhit,CollShirWhit,CigWhit,None,None,None,None,None,None
2630,orange,charcoal mfer,ReguEyes,smile,WhitHead,None,HeadBlueWhit,CollShirGree,CigBlac,None,None,None,None,None,None
2631,blue,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,HeadPinkWhit,CollShirPink,CigBlac,None,None,None,None,None,None
2632,blue,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,None,CigWhit,None,MohaBlue,None,None,None,None
2633,yellow,charcoal mfer,NerdGlas,flat,WhitHead,SubRed,None,HoodDownBlue,None,None,MohaPink,None,None,None,None
2634,blue,plain mfer,ReguEyes,smile,WhitHead,SubBlue,None,CollShirWhit,CigBlac,None,MohaGree,None,None,None,None
2635,green,plain mfer,NerdGlas,smile,BlacHead,ArgoBlac,None,None,None,None,None,None,None,None,None
2636,green,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,KnitSanFran,None,CigWhit,None,None,None,None,None,None
2637,blue,charcoal mfer,ReguEyes,flat,BlacHead,None,CapMono,CollShirBlue,CigBlac,None,None,None,None,None,None
2638,blue,charcoal mfer,ReguEyes,smile,BlueHead,SubTurq,None,None,None,LongHairBlac,None,None,None,None,None
2639,blue,charcoal mfer,ReguEyes,smile,WhitHead,SubRed,KnitPitt,None,None,LongHairBlac,None,None,None,None,None
2640,blue,charcoal mfer,ReguEyes,flat,WhitHead,SubBlac,None,None,CigBlac,None,None,FullBear,None,None,None
2641,green,charcoal mfer,ReguEyes,flat,BlacHead,OystGold,CapMono,CollShirPink,CigWhit,None,None,None,None,None,None
2642,yellow,plain mfer,ReguEyes,smile,PinkHead,SubRed,None,CollShirGree,pipe,None,None,None,None,None,None
2643,blue,plain mfer,ReguEyes,smile,BlacHead,SubBlac,None,None,CigBlac,None,MohaBlue,None,None,None,None
2644,red,charcoal mfer,ReguEyes,smile,BlacHead,OystGold,None,None,CigBlac,LongHairYell,None,None,None,None,None
2645,yellow,plain mfer,shades,smile,BlacHead,None,HeadGreeWhit,HoodDownRed,None,None,None,None,None,None,None
2646,blue,plain mfer,ReguEyes,smile,RedHead,ArgoBlac,None,None,CigWhit,None,None,None,hoodie,None,None
2647,red,plain mfer,ReguEyes,smile,WhitHead,None,HeadPinkWhit,None,CigWhit,None,None,None,None,None,None
2648,red,charcoal mfer,ReguEyes,smile,PinkHead,None,BandRed,None,CigWhit,LongHairBlac,None,None,None,None,None
2649,orange,charcoal mfer,ReguEyes,smile,WhitHead,OystSilv,None,None,None,LongHairBlac,None,FullBear,None,None,None
2650,blue,charcoal mfer,ReguEyes,smile,RedHead,SubBlac,BeanMono,None,None,LongHairBlac,None,None,None,None,None
2651,green,plain mfer,ReguEyes,smile,GreeHead,None,None,None,None,LongHairBlac,None,None,None,None,None
2652,blue,plain mfer,PurpShad,smile,BlacHead,SubBlac,KnitDall,HoodDownBlue,None,None,None,None,None,None,None
2653,yellow,plain mfer,ReguEyes,flat,PinkHead,SubLant(Gre,BandRed,HoodDownGree,None,None,None,None,None,None,None
2654,blue,plain mfer,ReguEyes,flat,GoldHead,SubBlac,None,CollShirTurq,CigBlac,None,None,None,None,None,None
2655,yellow,plain mfer,ReguEyes,smile,GreeHead,SubBlac,KnitNewYork,HoodDownBlue,CigWhit,None,None,None,None,None,None
2656,green,plain mfer,ReguEyes,smile,WhitHead,SubRed,None,HoodDownWhit,CigWhit,LongHairBlac,None,None,None,None,None
2657,green,charcoal mfer,ReguEyes,smile,BlueHead,SubLant(Gre,None,CollShirYell,CigBlac,LongHairBlac,None,None,None,None,None
2658,green,plain mfer,ReguEyes,smile,PinkHead,None,KnitClev,None,CigWhit,None,None,None,None,None,None
2659,blue,charcoal mfer,ReguEyes,smile,BlacHead,SubBlue,None,None,CigBlac,None,MohaPurp,None,None,None,None
2660,orange,plain mfer,ReguEyes,smile,BlacHead,None,None,None,pipe,None,None,None,None,None,None
2661,orange,plain mfer,ReguEyes,flat,GreeHead,SubBlac,None,CollShirGree,CigWhit,None,MohaBlue,None,None,None,None
2662,orange,charcoal mfer,NerdGlas,flat,WhitHead,SubBlue,None,None,CigWhit,LongHairBlac,None,None,None,None,None
2663,green,plain mfer,NerdGlas,smile,GoldHead,None,None,CollShirWhit,None,None,MohaBlue,None,None,None,None
2664,yellow,plain mfer,ReguEyes,flat,PinkHead,SubLant(Gre,None,None,CigBlac,None,None,None,None,None,None
2665,blue,plain mfer,EyeMask,flat,BlacHead,SubBlac,None,HoodDownWhit,None,None,None,FullBear,None,None,None
2666,red,charcoal mfer,shades,smile,WhitHead,None,KnitBalt,None,CigWhit,LongHairBlac,None,None,None,SilvChai,None
2667,red,plain mfer,ReguEyes,smile,BlacHead,OystSilv,KnitClev,CollShirBlue,CigBlac,None,None,None,None,None,None
2668,blue,plain mfer,NerdGlas,smile,RedHead,SubBlac,None,HoodDownGray,CigBlac,None,None,FullBear,None,None,None
2669,green,charcoal mfer,ReguEyes,flat,GreeHead,SubRed,HeadGreeWhit,HoodDownGray,CigWhit,None,None,None,None,None,None
2670,yellow,charcoal mfer,ReguEyes,smile,BlacHead,OystSilv,None,None,CigBlac,None,None,None,CowbHat,None,None
2671,green,plain mfer,3DGlas,smile,GreeHead,SubBlac,None,HoodDownBlue,None,None,None,None,None,None,None
2672,green,plain mfer,ReguEyes,smile,PinkHead,ArgoBlac,KnitPitt,None,CigBlac,None,None,None,None,None,None
2673,orange,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,None,CollShirBlue,CigWhit,LongHairYell,None,FullBear,None,None,None
2674,red,plain mfer,ReguEyes,smile,RedHead,SubRed,KnitBalt,CollShirTurq,CigBlac,None,None,None,None,None,None
2675,green,plain mfer,ReguEyes,smile,GreeHead,SubRed,None,None,CigWhit,None,MessYell,None,None,None,None
2676,blue,plain mfer,PurpShad,smile,PinkHead,None,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
2677,green,charcoal mfer,ReguEyes,smile,BlacHead,None,None,HoodDownWhit,CigBlac,None,None,None,None,None,None
2678,yellow,plain mfer,PurpShad,smile,RedHead,SubRed,None,HoodDownWhit,pipe,LongHairBlac,None,None,None,None,None
2679,red,plain mfer,ReguEyes,smile,GreeHead,OystSilv,None,None,CigWhit,None,MessBlac,None,None,None,None
2680,red,plain mfer,3DGlas,flat,WhitHead,SubBlac,None,None,CigWhit,None,None,None,None,None,None
2681,red,plain mfer,ReguEyes,flat,RedHead,OystSilv,HeadGreeWhit,None,None,None,None,None,None,None,None
2682,yellow,plain mfer,ReguEyes,smile,WhitHead,None,None,CollShirWhit,CigWhit,None,None,None,None,None,None
2683,yellow,plain mfer,vr,flat,BlueHead,SubRed,None,None,CigWhit,LongHairBlac,None,None,None,None,None
2684,yellow,charcoal mfer,ReguEyes,smile,WhitHead,SubBlac,None,None,CigBlac,None,MohaBlac,None,None,SilvChai,None
2685,green,charcoal mfer,PurpShad,smile,GoldHead,SubBlac,None,HoodDownRed,CigBlac,None,None,None,None,None,None
2686,orange,plain mfer,ReguEyes,smile,GreeHead,None,None,None,None,None,MessRed,None,None,None,None
2687,blue,charcoal mfer,ReguEyes,smile,GreeHead,None,None,CollShirPink,CigWhit,LongHairYell,None,None,None,None,None
2688,blue,plain mfer,ReguEyes,flat,PinkHead,None,None,None,CigWhit,None,None,None,None,GoldChai,None
2689,red,charcoal mfer,vr,smile,BlacHead,OystGold,None,None,None,None,None,None,None,None,None
2690,red,charcoal mfer,ReguEyes,smile,WhitHead,SubCola(BluRed),None,HoodDownBlue,CigWhit,LongHairYell,None,None,None,None,None
2691,green,plain mfer,shades,smile,BlacHead,SubBlue,None,HoodDownBlue,None,None,None,None,None,None,None
2692,blue,charcoal mfer,ReguEyes,smile,WhitHead,None,None,HoodDownBlue,CigBlac,None,None,None,None,None,None
2693,green,charcoal mfer,ReguEyes,smile,GreeHead,SubBlac,None,CollShirBlue,None,None,None,None,None,None,None
2694,orange,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,BandDarkGray,HoodDownPink,CigBlac,None,None,None,None,None,None
2695,green,plain mfer,ReguEyes,smile,BlacHead,None,None,None,CigBlac,None,MohaGree,None,None,None,None
2696,green,plain mfer,3DGlas,smile,PinkHead,SubLant(Gre,HeadPinkWhit,CollShirWhit,None,None,None,None,None,None,None
2697,red,plain mfer,NerdGlas,smile,BlacHead,OystGold,None,HoodDownGray,None,None,MohaBlue,None,None,None,None
2698,blue,plain mfer,EyeMask,smile,BlacHead,SubBlac,CapPurp,None,CigBlac,LongHairYell,None,None,None,None,None
2699,orange,plain mfer,ReguEyes,flat,BlacHead,SubRed,None,None,CigBlac,None,MohaYell,None,None,None,None
2700,blue,plain mfer,ReguEyes,smile,GreeHead,SubBlac,None,None,CigWhit,LongHairBlac,None,None,None,None,None
2701,blue,plain mfer,vr,smile,BlacHead,SubBlac,HeadPinkWhit,CollShirWhit,None,None,None,FullBear,None,None,None
2702,blue,plain mfer,PurpShad,smile,BlacHead,None,None,HoodDownGray,CigBlac,LongHairYell,None,None,None,None,None
2703,orange,plain mfer,shades,smile,BlacHead,SubBlue,None,None,CigWhit,None,None,None,hoodie,None,None
2704,red,plain mfer,3DGlas,flat,BlacHead,SubRed,None,None,CigWhit,None,None,None,None,None,None
2705,blue,plain mfer,ReguEyes,flat,BlacHead,None,KnitClev,None,CigWhit,None,None,FullBear,None,None,None
2706,red,charcoal mfer,NerdGlas,smile,GreeHead,SubLant(Gre,None,HoodDownGree,CigBlac,LongHairBlac,None,None,None,None,None
2707,None,-,None,None,None,None,None,None,None,None,None,None,None,None,GuttMfer
2708,blue,plain mfer,ReguEyes,flat,BlacHead,SubLant(Gre,HeadBlueGree,None,CigBlac,LongHairYell,None,None,None,None,None
2709,green,plain mfer,vr,smile,WhitHead,SubRed,None,None,CigWhit,None,None,None,None,None,None
2710,yellow,charcoal mfer,ReguEyes,smile,BlacHead,None,KnitPitt,None,pipe,None,None,None,None,None,None
2711,blue,charcoal mfer,NerdGlas,smile,BlacHead,SubRed,None,HoodDownGray,CigWhit,None,MohaBlue,None,None,None,None
2712,yellow,charcoal mfer,shades,flat,BlacHead,OystSilv,None,None,CigWhit,None,MohaBlac,FullBear,None,None,None
2713,yellow,charcoal mfer,ReguEyes,smile,BlacHead,SubBlac,None,HoodDownWhit,CigWhit,None,MohaPink,None,None,None,None
2714,orange,plain mfer,NerdGlas,smile,WhitHead,ArgoBlac,None,CollShirPink,CigWhit,None,None,None,None,None,None
2715,red,plain mfer,ReguEyes,smile,RedHead,SubBlac,BandDarkGray,None,CigWhit,LongHairYell,None,None,None,None,None
2716,green,plain mfer,ReguEyes,flat,WhitHead,SubRed,KnitDall,CollShirYell,CigWhit,None,None,FullBear,None,None,None
2717,yellow,charcoal mfer,ReguEyes,smile,BlacHead,SubRed,None,None,CigWhit,None,MessRed,None,None,None,None
2718,red,charcoal mfer,NerdGlas,smile,BlacHead,SubLant(Gre,None,None,CigBlac,None,None,None,None,None,None
2719,blue,plain mfer,ReguEyes,smile,GreeHead,SubRed,None,None,CigBlac,LongHairBlac,None,None,None,None,None
2720,blue,charcoal mfer,ReguEyes,flat,WhitHead,SubRed,None,None,CigBlac,None,None,None,None,None,None
2721,green,plain mfer,ReguEyes,smile,BlacHead,SubRed,None,CollShirBlue,CigWhit,None,MessYell,None,None,None,None
2722,green,plain mfer,EyeMask,smile,BlacHead,OystSilv,HeadBlueGree,None,pipe,None,None,None,None,None,None
2723,orange,charcoal mfer,ReguEyes,smile,WhitHead,OystGold,HeadBlueGree,None,CigWhit,None,None,None,None,None,None
2724,green,charcoal mfer,ReguEyes,flat,BlacHead,None,None,None,CigWhit,None,None,None,CowbHat,None,None
2725,blue,charcoal mfer,ReguEyes,smile,BlacHead,OystGold,None,None,CigWhit,None,MessYell,None,None,None,None
2726,red,plain mfer,ReguEyes,smile,BlacHead,None,KnitSanFran,None,CigWhit,None,None,None,None,None,None
2727,red,plain mfer,shades,flat,WhitHead,SubBlac,None,None,CigBlac,None,None,None,hoodie,None,None
2728,red,charcoal mfer,ReguEyes,flat,WhitHead,SubBlac,None,HoodDownGray,pipe,LongHairBlac,None,None,None,None,None
2729,orange,plain mfer,ReguEyes,smile,GreeHead,SubBlac,None,HoodDownGray,CigBlac,None,None,None,None,None,None
2730,red,plain mfer,ReguEyes,smile,BlacHead,OystSilv,None,None,CigBlac,None,None,None,None,None,None
2731,red,plain mfer,ReguEyes,smile,GreeHead,SubBlac,None,None,CigBlac,None,None,None,None,None,None
